id,text,preprocessed,sentiment
1435685625890476033,"@rhaskarr @RenanSantosMBL Boa sorte. Antes era por causa do aras. Depois por causa do bolsopetismo. Depois por sancionar uma lei do freixo. Depois por fazer manifestações em meio a pandemia. Cê está vendo o quão hipocrita o movimento de vcs pode ser? Boa sorte pegando nas mãos do psol, psolkids kkkkk",boa sorte antes era por causa aras depois por causa bolsopetismo depois por sancionar uma lei freixo depois por fazer manifestações meio pandemia está vendo quão hipocrita movimento vcs pode ser boa sorte pegando nas mãos psol psolkids,2
1435685621201358852,"Quando acabar a pandemia o que você vai levar dela?

Me: Noites mal dormidas e alimentação no horário errado",quando acabar pandemia que você vai levar dela noites mal dormidas alimentação horário errado,-3
1435685551928119299,@EncontroFatima @fbbreal Querem jogar nas costa do #Bolsonaro todos os problemas. Em Dois anos de governo e um mais um ano em plana Pandemia. E em 14 anos de PT?? Me poupe @fbbreal,querem jogar nas costa todos problemas dois anos governo mais ano plana pandemia anos poupe,0
1435685550854397954,Já parei de seguir  muitos youtubers por conta de quebrar a pandemia ;-;,parei seguir muitos youtubers por conta quebrar pandemia,-2
1435685520730898436,A VELHA ROSE ESTA NEGATIVADA ISSO MESMO PORRA QUE CARALHO ESSA MERDA DE PANDEMIA EU TO CHORANDO,velha rose esta negativada isso mesmo porra que caralho essa merda pandemia chorando,-4
1435685519288160261,"@sunshineglup padrao po, meus pais ficam a mesma coisa cmg quando falo q meu irmao ta parado no tempo (principalmente por causa da pandemia(",padrao meus pais ficam mesma coisa cmg quando falo meu irmao parado tempo principalmente por causa pandemia,-2
1435685512539512841,"Gravação de hoje para o fórum + Diversidade, da Prefeitura do Rio de Janeiro, que vai mostrar o projeto Disque Árvore. O tema é “Onde você quer estar quando a pandemia acabar?” e a nossa iniciativa foi lembrada como solução para a recomposição da cobertura vegetal das cidades… https://t.co/gKJHuFvFDq",gravação hoje para fórum diversidade prefeitura rio janeiro que vai mostrar projeto disque árvore tema onde você quer estar quando pandemia acabar nossa iniciativa foi lembrada como solução para recomposição cobertura vegetal das cidades,-1
1435685503983104003,2021 e numa pandemia ja tem quase 2 anos que ta aí e ainda tem gente que sai do banheiro sem lavar as mãos,numa pandemia tem quase anos que ainda tem gente que sai banheiro sem lavar mãos,0
1435685500493438976,"Dêem atenção a saúde mental das crianças, crianças tbm tem depressão, tbm pensão em suicídio, principalmente durante a pandemia onde cada uma está lidando de um jeito diferente e se sentem muito solitárias.",dêem atenção saúde mental das crianças crianças tbm tem depressão tbm pensão suicídio principalmente durante pandemia onde cada uma está lidando jeito diferente sentem muito solitárias,0
1435685454284734467,Paris mostra novos paradigmas no enfrentamento da pandemia e retomada de negócios https://t.co/IEpPakj4d7 via @arturassis,paris mostra novos paradigmas enfrentamento pandemia retomada negócios via,1
1435685451482947589,"@aniepants Sim, imagino! O BlablaCar exige documentação, verificação de e-mail e telefone, já reduz o perigo. Ao menos nesss pandemia o vírus já é desculpa pra ir no banco de trás e reduzir a chance de conversa fiada hahaha",sim imagino blablacar exige documentação verificação mail telefone reduz perigo menos ness pandemia vírus desculpa pra banco trás reduzir chance conversa fiada hahaha,-2
1435685442150621184,"Amanhã (09/09) participaremos do Curso de Verão da @UMU (Espanha).

Nesta edição on-line serão abordadas as respostas jurídicas à pandemia do coronavírus.

Agradeço o convite aos organizadores Dr. D. Antonio Garrido Rubia, Dr. D. @pacogcosta e Dr. D. @davidparrago. https://t.co/R0wcGd605j",amanhã participaremos curso verão espanha nesta edição line serão abordadas respostas jurídicas pandemia coronavírus agradeço convite aos organizadores antonio garrido rubia,0
1435685442117062657,"O litro da gasolina ⛽️ a R$ 7, com a inflação 🦖e os juros arriscando chegar a 7%. Isso para não falar nos 14 milhões de desempregados num país que rala em pandemia que já matou mais de 580 mil pessoas. Todos esses problemas exigem que o governo trabalhe. Gaspari @JornalOGlobo",litro gasolina com inflação juros arriscando chegar isso para não falar nos milhões desempregados num país que rala pandemia que matou mais mil pessoas todos esses problemas exigem que governo trabalhe gaspari,-4
1435685427453861896,"“Repensar o mundo Pós-Pandemia” é o tema da 4ª edição da Cátedra Barão do Rio Branco,promovida pela U: Verse – Centro Universitário, que acontece de forma online e totalmente gratuita, de 20 a 24 de setembro https://t.co/JlikfpLNrT",repensar mundo pós pandemia tema edição cátedra barão rio branco promovida pela verse centro universitário que acontece forma online totalmente gratuita setembro,0
1435685383828869122,"@gzhdigital @martasfredo A imprensa militante política e podre aínda não entendeu que a pauta é do Brasil e não do Presidente?
Saiam da bolha e respeitem o povo Brasileiro! RESPEITEM o BRASIL!
Quem foram os governadores que mandaram fechar tudo e AUMENTARAM impostos durante a pandemia? https://t.co/UXboCaDs19",imprensa militante política podre aínda não entendeu que pauta brasil não presidente saiam bolha respeitem povo brasileiro respeitem brasil quem foram governadores que mandaram fechar tudo aumentaram impostos durante pandemia,-3
1435685368905482243,@SporTV A questão não é só equilíbrio. Mas ainda é sobre Saúde Pública. A pandemia não acabou.,questão não equilíbrio mas ainda sobre saúde pública pandemia não acabou,-1
1435685367127101447,"MANO EU
EU IA PRA GRÉCIA VSF PANDEMIA VSF https://t.co/rqxvvoA9sN",mano pra grécia vsf pandemia vsf,0
1435685355278192650,"Se a preocupação dos clubes com a volta da torcida nos estádios fosse por conta da pandemia, estariam certos. Mas não venham querer dizer que o Atlético, por exemplo, tá preocupado com pandemia depois de abarrotar o Mineirão de torcedor na Libertadores.",preocupação dos clubes com volta torcida nos estádios fosse por conta pandemia estariam certos mas não venham querer dizer que atlético por exemplo preocupado com pandemia depois abarrotar mineirão torcedor libertadores,0
1435685322424258561,@luiiz_crispim @SporTV Locura é falar de público na pandemia. Qualquer coisa que passa disso é hipocrisia.,locura falar público pandemia qualquer coisa que passa disso hipocrisia,-2
1435685319110709253,"cada dia que passa, eu fico mais em dúvida se eu acredito ou não na educação brasileira. o sistema é precário e com a pandemia isso só se agravou. eu tô estudando pra um inferno pra ir pra faculdade mas por deuses, a situação do pais tá tão tensa que eu tô desacreditando de tudo. https://t.co/m8SsWAahjS",cada dia que passa fico mais dúvida acredito não educação brasileira sistema precário com pandemia isso agravou estudando pra inferno pra pra faculdade mas por deuses situação pais tão tensa que desacreditando tudo,-3
1435685316711624709,"@diegorcaravaca @VitinhoBJJ23 @LimaLibero @lhmandetta Caro canhotinho, o PIB acumulado foi muito melhor do que o esperado, diante da pandemia.
O número de empregos formais gerados, já se aproxima de 2 milhões e tem viés positivo. Há áreas do governo que funcionam muito bem, apesar das bravatas do Bolsonaro.",caro canhotinho pib acumulado foi muito melhor que esperado diante pandemia número empregos formais gerados aproxima milhões tem viés positivo áreas governo que funcionam muito bem apesar das bravatas bolsonaro,2
1435685247488831493,@randolfeap O problema é que o povo que saiu pedindo impeachment do Collor é o mesmo povo que apoia o Bolsonaro. Vocês não tem apoio do povo! Morrem de inveja porque nem o Lula no auge da popularidade teve tanto apoio. No meio de uma pandemia milhoes irem as ruas para apoiar um presidente.,problema que povo que saiu pedindo impeachment collor mesmo povo que apoia bolsonaro vocês não tem apoio povo morrem inveja porque nem lula auge popularidade teve tanto apoio meio uma pandemia milhoes irem ruas para apoiar presidente,-1
1435685232477233153,"@STF_oficial, senhor presidente do stf, luiz fux, ao senhor, causa mais espanto ser criticado pelo presidente do que por toda aquela multidão? Se em plena pandemia e crise financeira o povo ainda apoia o presidente, não lhe causa espanto? Não chegou o momento de reavaliar algo?",senhor presidente stf luiz fux senhor causa mais espanto ser criticado pelo presidente que por toda aquela multidão plena pandemia crise financeira povo ainda apoia presidente não lhe causa espanto não chegou momento reavaliar algo,2
1435685229256192001,@nunufg @Atletico sujo é um time que coloca mais do que o publico permitido em meio a uma pandemia,sujo time que coloca mais que publico permitido meio uma pandemia,-1
1435685219965747200,PARIS MOSTRA NOVOS PARADIGMAS NO ENFRENTAMENTO DA PANDEMIA E RETOMADA DE NEGÓCIOS https://t.co/OLKeoN2BeH,paris mostra novos paradigmas enfrentamento pandemia retomada negócios,1
1435685196460875783,"Só esse do Iron Maiden (o último antes da pandemia) juntou 62K no Morumbi

https://t.co/9Ox9wegLTD",esse iron maiden último antes pandemia juntou morumbi,0
1435685165251153923,"@stealmywbber @tio_assis nem os meus, por isso quem ia bancar iam ser meus tios ricos🤑🤑🤑(que embopreceram na pandemia mas a gnt releva",nem meus por isso quem bancar iam ser meus tios ricos que embopreceram pandemia mas gnt releva,1
1435685161614598151,"“Eu conclamo os líderes desse país que se dediquem aos reais problemas do nosso povo: a pandemia, que ainda não acabou, o desemprego, a inflação e a crise hídrica”. Quantos votos teve Fux para decidir PELO povo quais suas prioridades?!",conclamo líderes desse país que dediquem aos reais problemas nosso povo pandemia que ainda não acabou desemprego inflação crise hídrica quantos votos teve fux para decidir pelo povo quais suas prioridades,-1
1435685116639068168,"As preocupações desencadeadas pela pandemia têm, literalmente, tirado o sono das pessoas. 
👇Compreenda o caso:

https://t.co/aKY8zu5r9J",preocupações desencadeadas pela pandemia têm literalmente tirado sono das pessoas compreenda caso,-1
1435685112599941129,gente eu tive mt sorte pq antes da pandemia eu tinha marcado de fazer uma tatuagem de hp pq fez parte da minha infancia ne etc aquelas coisas ai eu tive q cancelar pq começou a quarentena ai logo depois a jk começou a ser transfobica o livramento meu pai,gente tive sorte antes pandemia tinha marcado fazer uma tatuagem fez parte minha infancia etc aquelas coisas tive cancelar começou quarentena logo depois começou ser transfobica livramento meu pai,1
1435685083030118400,"Iniciativa contempla candidatos de vários municípios vizinhos, incluindo aqueles que não puderam fazer a prova no período crítico da pandemia.
https://t.co/3iA6UEb4hd",iniciativa contempla candidatos vários municípios vizinhos incluindo aqueles que não puderam fazer prova período crítico pandemia,0
1435685069566451714,obrigada por isso pandemia 👍 https://t.co/RteFSoNtY9,obrigada por isso pandemia,-1
1435685054664122378,Estamos nesta pandemia ha tanto tempo e sEMPRE Q PARECE Q VAI MELHORAR NAO MELHORA,estamos nesta pandemia tanto tempo sempre parece vai melhorar nao melhora,0
1435685027656912898,@fraga_lu o dia a dia dos pais de gatos na pandemia 🥲,dia dia dos pais gatos pandemia,0
1435685008472162306,Concordo com @andrizek no seguinte sentido: imaginar que a gente alcance isonomia total na volta do público aos estádios em um país tão grande e com contextos diferentes da pandemia parece utopia.,concordo com seguinte sentido imaginar que gente alcance isonomia total volta público aos estádios país tão grande com contextos diferentes pandemia parece utopia,-1
1435684928168017925,"lembrando que no início da pandemia eu fazia terapia escondida falando baixinho com as portas trancadas tudo pra minha mãe não escutar
hj faço aos BERROS com a porta só fechada e é isto quer ouvir bate que eu abro e fazemos uma grande sessão em família",lembrando que início pandemia fazia terapia escondida falando baixinho com portas trancadas tudo pra minha mãe não escutar faço aos berros com porta fechada isto quer ouvir bate que abro fazemos uma grande sessão família,0
1435684899244105731,"@duddavp @sbrasiles @nikolas_dm Reclama com o Mandetta - ele era o ministro da saúde na época do início da pandemia.

Não era mais fácil ter proibido o Carnaval 2020?

Quanto ao remédio, conheço gente que tomou e está bem até hoje. Isso é muito relativo..",reclama com mandetta ele era ministro saúde época início pandemia não era mais fácil ter proibido carnaval quanto remédio conheço gente que tomou está bem até hoje isso muito relativo,0
1435684898728292357,"@duddavp @alexandrespinho @sbrasiles @nikolas_dm 12 milhões eram da Dilma vagaba mentirosa, e sem pandemia",milhões eram dilma vagaba mentirosa sem pandemia,-1
1435684892638121988,"@BFernande @GFiuza_Oficial A diminuição acontece naturalmente com o declínio da curva, em toda pandemia….a imprensa não mostra, mas ha mortes por coágulo no sangue, problemas no coração, má formação de fetos (testado em ratos), grande chances de infertilidade, tudo isso está em estudo, mas até lá….",diminuição acontece naturalmente com declínio curva toda pandemia imprensa não mostra mas mortes por coágulo sangue problemas coração formação fetos testado ratos grande chances infertilidade tudo isso está estudo mas até,-5
1435684877584719875,@Guga_Figueired Falando sério. Minha esposa é psiquiatra e meafimra que as pessoas estão cada vez mais descontroladas desde o início da pandemia.,falando sério minha esposa psiquiatra meafimra que pessoas estão cada vez mais descontroladas desde início pandemia,-1
1435684869351292930,@vidjinski @Julia_17freire @julhette depois da pandemia quero ela paquerando os fãs https://t.co/XcZiMLtNpA,depois pandemia quero ela paquerando fãs,0
1435684801852448777,ces fica com vergonha de cobra o tio bolsominion do ces q ta a pandemia toda cuspindo nos outros sem mascara por ai e vem cobra trabalhador que eh obrigado a ignorar a pandemia pra conseguir viver como se ele nao pudesse minimamente esquecer o inferno que estar vivo no brasil?,ces fica com vergonha cobra tio bolsominion ces pandemia toda cuspindo nos outros sem mascara por vem cobra trabalhador que obrigado ignorar pandemia pra conseguir viver como ele nao pudesse minimamente esquecer inferno que estar vivo brasil,3
1435684793782620160,"@Rafsabot @ElianeBordig @chrisggomes @Rconstantino A alta do dólar acontece por vários fatores, internos e externos, podemos por exemplo culpar o STF pela insegurança jurídica e aumento do risco Brasil, só isso já ajuda na subida do dólar, pra vcs não houve pandemia ?? O que explica o aumento do individamento do governo federal",alta dólar acontece por vários fatores internos externos podemos por exemplo culpar stf pela insegurança jurídica aumento risco brasil isso ajuda subida dólar pra vcs não houve pandemia que explica aumento individamento governo federal,0
1435684776611127305,"Inflação, Má gestão na pandemia, falta de harmonia entre os poderes por esses motivos e mais #DomingoForaBolsonaro",inflação gestão pandemia falta harmonia entre poderes por esses motivos mais,0
1435684764527304713,"Repórter da CNN acaba de dizer que o movimento de 2016 foi um movimento GOLPISTA. 

Meu Deus. 

A Pandemia chegou, e as máscaras da mídia estão caindo, uma por uma.",repórter cnn acaba dizer que movimento foi movimento golpista meu deus pandemia chegou máscaras mídia estão caindo uma por uma,-1
1435684747112591362,"@GUITJFF @GumaStrikes @ESPNBrasil @SaoPauloFC Tenho pena de ser humano como vc,que ir de um caso tão sério que tamos passando por causa da pandemia,espero que você um dia aprende a ter empatia e não ser um babaca,hipócrita e escroto como é.",tenho pena ser humano como que caso tão sério que tamos passando por causa pandemia espero que você dia aprende ter empatia não ser babaca hipócrita escroto como,2
1435684680028860416,"@edoardoelrickun @arthurmoledoval Isso eu concordo.. pelas cagadas que ele tá fez na pandemia...no entanto, não curto a ideia de colocar esse cara.. ele Gilberto Gil..  entre outros .. são baba ovo do ladrão.. e não concordo ta nessa pauta do dia 12 ..",isso concordo pelas cagadas que ele fez pandemia entanto não curto ideia colocar esse cara ele gilberto gil entre outros são baba ovo ladrão não concordo nessa pauta dia,-1
1435684673846398976,"@AndreJanonesAdv vc poderia mim ajudar a conseguir fralda,para o meu bebê e alimentos ,por favor mim ajude de alguma forma? tudo complicou com essa pandemia🙏😟",poderia mim ajudar conseguir fralda para meu bebê alimentos por favor mim ajude alguma forma tudo complicou com essa pandemia,1
1435684655529857028,"O visitante encontra alimentos orgânicos, artesanato, queijos e embutidos, vinhos e espumantes, cachaças e produtos de agroindústrias

Evento marca a virada na pandemia.

https://t.co/1SQ7kVphC0 https://t.co/6RbWjoDwW5",visitante encontra alimentos orgânicos artesanato queijos embutidos vinhos espumantes cachaças produtos agroindústrias evento marca virada pandemia,0
1435684643030847490,"@SilvanaMerissi @sccp_b3 @UOLNoticias petrobras não passou por nenhum tipo de crise durante a pandemia, é exatamente o contrario, obteve lucros altissimos, e mesmo assim vocês insistem nessa narrativa mongoloide de que gás e gasolina aumentou por ficar em casa?",petrobras não passou por nenhum tipo crise durante pandemia exatamente contrario obteve lucros altissimos mesmo assim vocês insistem nessa narrativa mongoloide que gás gasolina aumentou por ficar casa,0
1435684635615416321,"@Fabio_Blanco Falou tudo, imagina a pandemia como deve está sendo manipulada",falou tudo imagina pandemia como deve está sendo manipulada,-1
1435684628212371456,"@RodrigoMaia Você e sua bunda gorda que ficou sentada em tantos projetos e MPs que caducaram que são os culpados. Paralizou o país antes da pandemia, não fosse por você estaríamos bem melhor seu calhorda.",você sua bunda gorda que ficou sentada tantos projetos mps que caducaram que são culpados paralizou país antes pandemia não fosse por você estaríamos bem melhor seu calhorda,-2
1435684621958713351,"@twodollarjoe Maldita pandemia, tenho uma usada 2x aqui tbm",maldita pandemia tenho uma usada aqui tbm,-2
1435684610281771012,"A imagem que sempre me representou foi a borboleta. Virou o meu amuleto e desde 2019, está cravado na logo da minha loja virtual. A pandemia me desanimou, me atrasou e atrapalhou o meu desenvolvimento pessoal e profissional..

Voltei! Que seja iluminado e abençoado por Deus. 🙏🏼❤ https://t.co/DVNGPXVsdB",imagem que sempre representou foi borboleta virou meu amuleto desde está cravado logo minha loja virtual pandemia desanimou atrasou atrapalhou meu desenvolvimento pessoal profissional voltei que seja iluminado abençoado por deus,2
1435684596335710211,@guilherme_rosa @rivadafiel Mais tudo é pandemia o governo não governa porque o STF não deixa não fazem nada porque os governadores não deixam o mundo todo teve alta na economia só o Brasil que não mais a culpa é só dá pandemia .,mais tudo pandemia governo não governa porque stf não deixa não fazem nada porque governadores não deixam mundo todo teve alta economia brasil que não mais culpa pandemia,0
1435684571140562944,@Diamante53ct @ElianeBordig @chrisggomes @Rconstantino Só teve pandemia no Brasil??,teve pandemia brasil,0
1435684565880803330,"""Se, ao cobrir uma manifestação, a imprensa narra tudo ao contrário daquilo que todos estão claramente vendo, como confiar no que ela diz em relação a outros assuntos, como pandemia, vacinas, vírus, mortes etc? Se ela mente no patente, imagine sobre aquilo q é difícil verificar.""",cobrir uma manifestação imprensa narra tudo contrário daquilo que todos estão claramente vendo como confiar que ela diz relação outros assuntos como pandemia vacinas vírus mortes etc ela mente patente imagine sobre aquilo difícil verificar,-4
1435684536692756485,Mas confesso que a pandemia me fez sentir que não se posicionar mata pessoas. Não votar na situação que está hoje mata muitos. Eu só queria não ter chegado neste limite de simplesmente julgar o caráter de alguém somente pelo posicionamento politico.,mas confesso que pandemia fez sentir que não posicionar mata pessoas não votar situação que está hoje mata muitos queria não ter chegado neste limite simplesmente julgar caráter alguém somente pelo posicionamento politico,-1
1435684498448990213,"A pandemia + bolsonarismo me transformou numa pessoa + amarga do que já sou.

Essa semana magoei no FB 2 bolsominions que achavam que era meus amigos, eu costumava ser + suave falando com pessoas.

Temporariamente desinstalei o FB pra ver se passa um pouco o ranço.

#vidareal",pandemia bolsonarismo transformou numa pessoa amarga que sou essa semana magoei bolsominions que achavam que era meus amigos costumava ser suave falando com pessoas temporariamente desinstalei pra ver passa pouco ranço,0
1435684484825890820,"Essa crise toda é culpa do Queiroga.

Entupiu o país de vacinas boas, vacinou mais que USA e fez despencar a pandemia no país.",essa crise toda culpa queiroga entupiu país vacinas boas vacinou mais que usa fez despencar pandemia país,-1
1435684483638956037,"uaaaaaaaaa 

off so fiquei no facebook ate hj por causa dos grupos 

(eventos tb mas com a pandemia caiu em desuso…) https://t.co/qisFUKG0Ns",uaa off fiquei facebook ate por causa dos grupos eventos mas com pandemia caiu desuso,-2
1435684479914455046,"Pandemia, Fome, inflação alta, desemprego e crise hídrica, mas o presidente se preocupou em atacar a democracia. Ainda tem quem o apoie?",pandemia fome inflação alta desemprego crise hídrica mas presidente preocupou atacar democracia ainda tem quem apoie,-1
1435684470816968707,"Paulistanos doam 58 toneladas de alimentos ao programa Cidade Solidária nos supermercados- Segundo matéria publicada pelo O São Paulo, a pandemia reforçou a necessidade de ajuda às populações vulneráveis,   https://t.co/KPJDVbamlf",paulistanos doam toneladas alimentos programa cidade solidária nos supermercados segundo matéria publicada pelo são paulo pandemia reforçou necessidade ajuda populações vulneráveis,0
1435684464739430401,"Bolsonaro bate recorde e é o que mais libera verba em emenda parlamentar desde 2015
Valor de R$ 17,2 bi é motivado por pandemia, eleições, fragilidade do governo no Congresso e aliança com centrão https://t.co/Y5ikdQxyzM",bolsonaro bate recorde que mais libera verba emenda parlamentar desde valor motivado por pandemia eleições fragilidade governo congresso aliança com centrão,1
1435684444854173698,"@_rodrigomattos_ Tudo isso aí não é medo da Pandemia não, é medo do Flamengo mesmo. Aposto que se fosse naquela época que estávamos F* não haveria essa resistência toda.",tudo isso não medo pandemia não medo flamengo mesmo aposto que fosse naquela época que estávamos não haveria essa resistência toda,-1
1435684430203523077,"Cara se juntou toda mídia pra atacar o Flamengo qndo Presidente Landim tava lutando pra volta do futebol.
Teve Jornalista COVARDE q chamou o Flamengo de clube Criminoso.
Falaram q ia aumentar pandemia. 
Não aumentou PORRA NENHUMA. nem 1 jogador morreu.
Hoje eles comentam os jogos https://t.co/3qmLdnZBpo",cara juntou toda mídia pra atacar flamengo qndo presidente landim tava lutando pra volta futebol teve jornalista covarde chamou flamengo clube criminoso falaram aumentar pandemia não aumentou porra nenhuma nem jogador morreu hoje eles comentam jogos,0
1435684427020083205,@jeancabral77 @effortears @rigergato @brendasafra Tô falando em relação a pandemia. Sem distorcer oq eu digo. A Argentina tá fudida desde a guerra das Maldivas durante a ditadura militar Argentina. Mas em relação a pandemia está melhor que o Brasil,falando relação pandemia sem distorcer digo argentina fudida desde guerra das maldivas durante ditadura militar argentina mas relação pandemia está melhor que brasil,-1
1435684425249984515,@GiordanaLube Sim!!! Já li que nesse caso precisamos de ajuda psicológica para nos livrarmos dessa sensação. Não sei se é verdade mas... Eu as vezes acho que estou ficando até maluca por que muitas vezes não consigo me fazer entender 🤦🏽‍♀️Deve ser por causa da Pandemia.,sim que nesse caso precisamos ajuda psicológica para nos livrarmos dessa sensação não sei verdade mas vezes acho que estou ficando até maluca por que muitas vezes não consigo fazer entender ️deve ser por causa pandemia,1
1435684415028465671,"do nada to eu ouvindo conto erótico enquanto trabalho

ai ai pandemia",nada ouvindo conto erótico enquanto trabalho pandemia,0
1435684410356113419,"nem pra fazer pesquisa de campo eu tenho amigo mais, pandemia pandemia...",nem pra fazer pesquisa campo tenho amigo mais pandemia pandemia,1
1435684408451866636,@carlosmoraisss Ou melhor pandemia 😭😭😭😭,melhor pandemia,1
1435684404861489160,"Hoje é Dia Mundial da Fisioterapia! 
Antes da pandemia, muita gente não tinha dimensão da centralidade desses profissionais nos CTIs. Nosso muito obrigado a todos e todas que se dedicam a essa profissão, tantas vezes desvalorizada e invizibilizada.",hoje dia mundial fisioterapia antes pandemia muita gente não tinha dimensão centralidade desses profissionais nos ctis nosso muito obrigado todos todas que dedicam essa profissão tantas vezes desvalorizada invizibilizada,0
1435684363358851076,"@JanainaDoBrasil Mais de 100 e-mails da Pfizer não respondidos enquanto se fazia experimentos com a população e a deixava agonizando não é motivo? Onde a senhora estava durante esta pandemia? Está debochando da população que sofreu, morreu ou está sequelada graças a inação VOLUNTÁRIA do governo?",mais mails pfizer não respondidos enquanto fazia experimentos com população deixava agonizando não motivo onde senhora estava durante esta pandemia está debochando população que sofreu morreu está sequelada graças inação voluntária governo,-1
1435684339682000896,"Queridos representantes do Brasil, não adianta ficarem nessa de fazer manifesto contra o Bozo e seus gados, vcs tem que agir. Impeachment já era necessidade antes da pandemia. Agora, é mais do que urgente! Tá tudo por um fio! 
Prestenção, gente!!",queridos representantes brasil não adianta ficarem nessa fazer manifesto contra bozo seus gados vcs tem que agir impeachment era necessidade antes pandemia agora mais que urgente tudo por fio prestenção gente,2
1435684321508139008,"@MarioCesarGoes @MaryOliveiraFla @MarquinhosAssu2 não é questão de jurisdição, mas sim do COMBINADO entre todos os clubes no começo da pandemia.",não questão jurisdição mas sim combinado entre todos clubes começo pandemia,-1
1435684310649036802,"Neste mês, a Associação Brasileira de Psiquiatria e o Conselho Federal de Medicina, trabalham a campanha setembro amarelo, que visa conscientizar sobre a necessidade de cuidar dos transtornos mentais, ainda mais comuns entre jovens, em tempos de pandemia. https://t.co/wp3credqZr https://t.co/Cal5SiNd9g",neste mês associação brasileira psiquiatria conselho federal medicina trabalham campanha setembro amarelo que visa conscientizar sobre necessidade cuidar dos transtornos mentais ainda mais comuns entre jovens tempos pandemia,-1
1435684308912644100,@FCSilvaO @somosaopaulinos Mas vê q top :O time visitante ganhar 5% de grana do publico q vai nos Estádios a cada jogo como melhoraria a situação financeira  nesses tempos de pandemia os times q os estado liberar torcida vão oferecer uma bença pros visitantes aí o time vai agradecer ...,mas top time visitante ganhar grana publico vai nos estádios cada jogo como melhoraria situação financeira nesses tempos pandemia times estado liberar torcida vão oferecer uma bença pros visitantes time vai agradecer,-3
1435684308803637252,"Caminhamos para o controle da pandemia, hoje estamos abrindo agendamento de vacinação para adolescentes de 12 a 17 anos. Os reflexos dessa nova situação são a retomada da atividade econômica e os investimentos da administração pública, como comentei ao jornalista Helton Pimenta. https://t.co/MMZgkKVQMo",caminhamos para controle pandemia hoje estamos abrindo agendamento vacinação para adolescentes anos reflexos dessa nova situação são retomada atividade econômica investimentos administração pública como comentei jornalista helton pimenta,1
1435684285651066892,@ECO_PT Pandemia boa 🤡,pandemia boa,1
1435684264616632322,"Eu faço o Boletim Epidemiológico da minha cidade há meses. 

Hoje peguei os números mais baixos desde o início da pandemia.

Tô feliz demais! Vai passar 🙏🏽. VIVA O SUS!!!",faço boletim epidemiológico minha cidade meses hoje peguei números mais baixos desde início pandemia feliz demais vai passar viva sus,2
1435684259776315398,"Marcos Patrick: projeto amplia de 10 para 12 anos tempo de uso de veículos de aplicativos para transporte de passageiros, enquanto durar a pandemia de Covid-19

https://t.co/fNea2nCSP6",marcos patrick projeto amplia para anos tempo uso veículos aplicativos para transporte passageiros enquanto durar pandemia covid,-1
1435684219460722690,"#TBT de uma roda de samba –em 8 de Setembro de 2019, com @Marcelodedois–, que coroou um dos domingos mais felizes da vida.

Uma noite com uma mulher incrível, após dias irados de filmagem das minhas séries.

Sequer imaginávamos que uma pandemia deixaria saudade de momentos assim. https://t.co/P1geQqnHhK",uma roda samba setembro com que coroou dos domingos mais felizes vida uma noite com uma mulher incrível após dias irados filmagem das minhas séries sequer imaginávamos que uma pandemia deixaria saudade momentos assim,0
1435684217996840964,"@GabrieMenezesXV @bobdaslabaredas Ele adotou uma medida pra proteger no início,  cancelar tudo e parar tudo no início e foram todos contra ele , carnaval bombou mesmo com a pandemia",ele adotou uma medida pra proteger início cancelar tudo parar tudo início foram todos contra ele carnaval bombou mesmo com pandemia,-1
1435684215656534021,"Quarta-feira com uma nova edição do #SaúdeNews no ar! Aqui você tem a informação oficial e fica por dentro da nossa campanha de vacinação contra a #Covid19. Nós te atualizamos diariamente sobre os dados epidemiológicos da pandemia 💉🇧🇷

▶️ Aperta o play: https://t.co/o5roqgFrjC https://t.co/ItTy6ieri0",quarta feira com uma nova edição aqui você tem informação oficial fica por dentro nossa campanha vacinação contra nós atualizamos diariamente sobre dados epidemiológicos pandemia aperta play,1
1435684212506562562,"@incluisa Eles não estão repetindo ngm na pandemia vc sabe né?

Letícia ficou meses sem fazer nada fez duas lições e aí o TCC e passou
Só foca no TCC se vc passa nele o resto é detalhe",eles não estão repetindo ngm pandemia sabe letícia ficou meses sem fazer nada fez duas lições tcc passou foca tcc passa nele resto detalhe,0
1435684203576836098,A fotografia da desigualdade que se perpetua e intensifica durante uma pandemia.,fotografia desigualdade que perpetua intensifica durante uma pandemia,0
1435684202012348428,"@HanedPaulo @bs_guii @netao_BR @valoreconomico na Inglaterra as prateleiras estão ficando vazias porque eles literalmente saíram do bloco econômico que mais dependem, e agora estão sofrendo as consequências disso, nada a ver com a pandemia",inglaterra prateleiras estão ficando vazias porque eles literalmente saíram bloco econômico que mais dependem agora estão sofrendo consequências disso nada ver com pandemia,-1
1435684198656921600,"@Duh_lp @thalesoares hipocrisia do crl, esse assunto não compete a CBF, Brasil é grande pra crl, como que todos os respectivos estados e cidades dos clubes da seria A vão liberar público ao mesmo tempo?? se em cada estado a uma situação diferente da pandemia e de vacinação, isso é impossível",hipocrisia crl esse assunto não compete cbf brasil grande pra crl como que todos respectivos estados cidades dos clubes seria vão liberar público mesmo tempo cada estado uma situação diferente pandemia vacinação isso impossível,-2
